fold,n,false_negative,false_positive,true_negative,true_positive,accuracy,balanced_accuracy,bookmaker_informedness,critical_success_index,delta_p,diagnostic_odds_ratio,fall_out,false_discovery_rate,false_negative_rate,false_omission_rate,false_positive_rate,f1_score,fowlkes_mallows_index,hit_rate,informedness,jaccard_index,matthews_correlation_coefficient,markedness,miss_rate,negative_likelihood_ratio,negative_predictive_value,positive_likelihood_ratio,positive_predictive_value,precision,prevalence,prevalence_threshold,probability_of_detection,probability_of_false_alarm,recall,selectivity,sensitivity,specificity,threat_score,true_negative_rate,true_positive_rate,mae,mse,rmse,r2
1,199.0,27.600000381469727,27.600000381469727,131.60000610351562,12.199999809265137,0.7226130962371826,0.5369840860366821,0.07396815717220306,0.15144826471805573,0.21219556033611298,5.683282375335693,0.6176058650016785,0.6176058650016785,0.7660247087478638,0.17019860446453094,0.16000716388225555,0.2426290065050125,0.27220746874809265,0.23397532105445862,0.07396815717220306,0.15144826471805573,0.14236043393611908,0.21219556033611298,0.7660247087478638,0.9266545176506042,0.8298013806343079,4.165640354156494,0.3823941648006439,0.3823941648006439,0.20000000298023224,0.5132918953895569,0.23397532105445862,0.16000716388225555,0.23397532105445862,0.8399928212165833,0.23397532105445862,0.8399928212165833,0.15144826471805573,0.8399928212165833,0.23397532105445862,1.1909548044204712,2.4874372482299805,1.577161192893982,0.15439093112945557
2,199.0,29.200000762939453,29.200000762939453,130.0,10.600000381469727,0.7065326571464539,0.5401124358177185,0.08022484183311462,0.12876592576503754,0.24453115463256836,1.9543262720108032,0.5801677703857422,0.5801677703857422,0.7530018091201782,0.17530101537704468,0.16677336394786835,0.21506281197071075,0.26525625586509705,0.24699822068214417,0.08022484183311462,0.12876592576503754,0.14379309117794037,0.24453115463256836,0.7530018091201782,0.9102409482002258,0.8246990442276001,1.6334949731826782,0.4198321998119354,0.4198321998119354,0.19999998807907104,0.45319148898124695,0.24699822068214417,0.16677336394786835,0.24699822068214417,0.8332266211509705,0.24699822068214417,0.8332266211509705,0.12876592576503754,0.8332266211509705,0.24699822068214417,1.1959798336029053,2.3417084217071533,1.530264139175415,0.20763200521469116
3,199.0,28.200000762939453,28.200000762939453,131.0,11.600000381469727,0.7165828943252563,0.5184088349342346,0.03681768476963043,0.1420833319425583,0.23443925380706787,11.404265403747559,0.5936594009399414,0.5936594009399414,0.8018998503684998,0.17190130054950714,0.1612825244665146,0.22931130230426788,0.2627343535423279,0.19810020923614502,0.03681768476963043,0.1420833319425583,0.13656358420848846,0.23443925380706787,0.8018998503684998,0.983555793762207,0.828098714351654,8.595049858093262,0.4063405692577362,0.4063405692577362,0.19999998807907104,0.5776905417442322,0.19810020923614502,0.1612825244665146,0.19810020923614502,0.8387174606323242,0.19810020923614502,0.8387174606323242,0.1420833319425583,0.8387174606323242,0.19810020923614502,1.2261306047439575,2.5929648876190186,1.6102685928344727,0.12261390686035156
4,198.0,28.200000762939453,28.200000762939453,130.1999969482422,11.40000057220459,0.7151515483856201,0.5752846002578735,0.15056917071342468,0.14559505879878998,0.24388936161994934,2.307993173599243,0.5828389525413513,0.5828389525413513,0.6861488819122314,0.1732717603445053,0.16328196227550507,0.24129913747310638,0.29379236698150635,0.31385111808776855,0.15056917071342468,0.14559505879878998,0.16997767984867096,0.24388936161994934,0.6861488819122314,0.8318644762039185,0.8267282843589783,1.8734763860702515,0.41716107726097107,0.41716107726097107,0.20000000298023224,0.33453112840652466,0.31385111808776855,0.16328196227550507,0.31385111808776855,0.8367180228233337,0.31385111808776855,0.8367180228233337,0.14559505879878998,0.8367180228233337,0.31385111808776855,1.2222222089767456,2.5050504207611084,1.5827350616455078,0.15405744314193726
5,198.0,29.0,29.0,129.40000915527344,10.600000381469727,0.7070707082748413,0.5613821148872375,0.12276418507099152,0.13600820302963257,0.23541207611560822,12.188738822937012,0.5915319323539734,0.5915319323539734,0.7147203087806702,0.1730560064315796,0.16251550614833832,0.22424142062664032,0.2739952504634857,0.2852797210216522,0.12276418507099152,0.13600820302963257,0.15795253217220306,0.23541207611560822,0.7147203087806702,0.8450905084609985,0.8269439935684204,9.076640129089355,0.4084680676460266,0.4084680676460266,0.20000000298023224,0.4699559807777405,0.2852797210216522,0.16251550614833832,0.2852797210216522,0.8374845385551453,0.2852797210216522,0.8374845385551453,0.13600820302963257,0.8374845385551453,0.2852797210216522,1.2474747896194458,2.651515245437622,1.628347396850586,0.10459721088409424
