fold,n,false_negative,false_positive,true_negative,true_positive,accuracy,balanced_accuracy,bookmaker_informedness,critical_success_index,delta_p,diagnostic_odds_ratio,fall_out,false_discovery_rate,false_negative_rate,false_omission_rate,false_positive_rate,f1_score,fowlkes_mallows_index,hit_rate,informedness,jaccard_index,matthews_correlation_coefficient,markedness,miss_rate,negative_likelihood_ratio,negative_predictive_value,positive_likelihood_ratio,positive_predictive_value,precision,prevalence,prevalence_threshold,probability_of_detection,probability_of_false_alarm,recall,selectivity,sensitivity,specificity,threat_score,true_negative_rate,true_positive_rate,mae,mse,rmse,r2
1,199.0,20.200000762939453,20.200000762939453,139.0,19.600000381469727,0.7969849705696106,0.5781630873680115,0.1563260555267334,0.20353913307189941,0.14973656833171844,3.3532204627990723,0.7000328898429871,0.7000328898429871,0.6930630803108215,0.1502305269241333,0.15061084926128387,0.3031684160232544,0.3033101558685303,0.30693691968917847,0.1563260555267334,0.20353913307189941,0.15350306034088135,0.14973656833171844,0.6930630803108215,0.7961874604225159,0.8497694134712219,2.3912975788116455,0.29996711015701294,0.29996711015701294,0.20000000298023224,0.5178680419921875,0.30693691968917847,0.15061084926128387,0.30693691968917847,0.8493890762329102,0.30693691968917847,0.8493890762329102,0.20353913307189941,0.8493890762329102,0.30693691968917847,1.3115577697753906,3.9246230125427246,1.981066107749939,-0.3341832160949707
2,199.0,19.80000114440918,19.80000114440918,139.40000915527344,20.0,0.8010050058364868,0.5871617197990417,0.17432336509227753,0.21557612717151642,0.17862191796302795,3.8582520484924316,0.6728277206420898,0.6728277206420898,0.6769665479660034,0.1485503613948822,0.14871011674404144,0.3247509300708771,0.32492658495903015,0.32303348183631897,0.17432336509227753,0.21557612717151642,0.17637766897678375,0.17862191796302795,0.6769665479660034,0.775411069393158,0.8514496088027954,2.8619706630706787,0.32717227935791016,0.32717227935791016,0.19999998807907104,0.4992331564426422,0.32303348183631897,0.14871011674404144,0.32303348183631897,0.8512899279594421,0.32303348183631897,0.8512899279594421,0.21557612717151642,0.8512899279594421,0.32303348183631897,1.326633095741272,4.090452194213867,2.022486686706543,-0.38409340381622314
3,199.0,20.200000762939453,20.200000762939453,139.0,19.600000381469727,0.7969849705696106,0.5580853819847107,0.11617068201303482,0.18276739120483398,0.11339234560728073,1.7669857740402222,0.7368050813674927,0.7368050813674927,0.7312721610069275,0.1498025804758072,0.15255720913410187,0.2653406858444214,0.26565057039260864,0.2687278985977173,0.11617068201303482,0.18276739120483398,0.11484433710575104,0.11339234560728073,0.7312721610069275,0.8328351378440857,0.850197434425354,1.06756591796875,0.2631949186325073,0.2631949186325073,0.19999998807907104,0.662915825843811,0.2687278985977173,0.15255720913410187,0.2687278985977173,0.8474428057670593,0.2687278985977173,0.8474428057670593,0.18276739120483398,0.8474428057670593,0.2687278985977173,1.3165829181671143,3.9798994064331055,1.9949685335159302,-0.34668564796447754
4,198.0,20.399999618530273,20.399999618530273,138.0,19.200000762939453,0.7939394116401672,0.5796590447425842,0.15931810438632965,0.2058761566877365,0.16385294497013092,3.3295090198516846,0.6856171488761902,0.6856171488761902,0.6916185617446899,0.15052995085716248,0.1490633487701416,0.31091585755348206,0.31114888191223145,0.30838146805763245,0.15931810438632965,0.2058761566877365,0.1621558964252472,0.16385294497013092,0.6916185617446899,0.7948336005210876,0.8494700789451599,2.462517261505127,0.3143828511238098,0.3143828511238098,0.20000000298023224,0.5074462294578552,0.30838146805763245,0.1490633487701416,0.30838146805763245,0.8509367108345032,0.30838146805763245,0.8509367108345032,0.2058761566877365,0.8509367108345032,0.30838146805763245,1.3686869144439697,4.196969509124756,2.0486507415771484,-0.41729485988616943
5,198.0,18.399999618530273,18.399999618530273,140.0,21.200000762939453,0.8141414523124695,0.6454926133155823,0.29098519682884216,0.3019406199455261,0.3572743237018585,30.90277099609375,0.5004730224609375,0.5004730224609375,0.5652449727058411,0.1422526091337204,0.14376989006996155,0.4557395577430725,0.46127673983573914,0.4347550868988037,0.29098519682884216,0.3019406199455261,0.3187735676765442,0.3572743237018585,0.5652449727058411,0.6530912518501282,0.857747495174408,20.657623291015625,0.4995269775390625,0.4995269775390625,0.20000000298023224,0.29282063245773315,0.4347550868988037,0.14376989006996155,0.4347550868988037,0.8562301993370056,0.4347550868988037,0.8562301993370056,0.3019406199455261,0.8562301993370056,0.4347550868988037,1.2777777910232544,4.045454502105713,2.011331558227539,-0.3661288022994995
