fold,n,false_negative,false_positive,true_negative,true_positive,accuracy,balanced_accuracy,bookmaker_informedness,critical_success_index,delta_p,diagnostic_odds_ratio,fall_out,false_discovery_rate,false_negative_rate,false_omission_rate,false_positive_rate,f1_score,fowlkes_mallows_index,hit_rate,informedness,jaccard_index,matthews_correlation_coefficient,markedness,miss_rate,negative_likelihood_ratio,negative_predictive_value,positive_likelihood_ratio,positive_predictive_value,precision,prevalence,prevalence_threshold,probability_of_detection,probability_of_false_alarm,recall,selectivity,sensitivity,specificity,threat_score,true_negative_rate,true_positive_rate,mae,mse,rmse,r2
1,199.0,16.600000381469727,16.600000381469727,142.60000610351562,23.200000762939453,0.8331658244132996,0.6712393164634705,0.34247851371765137,0.3240629732608795,0.345596045255661,26.608484268188477,0.5299783945083618,0.5299783945083618,0.526252269744873,0.12442562729120255,0.13126921653747559,0.46670904755592346,0.4692614674568176,0.47374773025512695,0.34247851371765137,0.3240629732608795,0.3434734642505646,0.345596045255661,0.526252269744873,0.5916428565979004,0.8755744099617004,13.991121292114258,0.47002169489860535,0.47002169489860535,0.20000000298023224,0.3039342761039734,0.47374773025512695,0.13126921653747559,0.47374773025512695,0.8687307238578796,0.47374773025512695,0.8687307238578796,0.3240629732608795,0.8687307238578796,0.47374773025512695,1.1005024909973145,3.361809015274048,1.8335236310958862,-0.1428534984588623
2,199.0,17.399999618530273,17.399999618530273,141.8000030517578,22.399999618530273,0.8251256346702576,0.6629917025566101,0.32598328590393066,0.31859931349754333,0.34460946917533875,34.272071838378906,0.5269418954849243,0.5269418954849243,0.533473014831543,0.12844865024089813,0.14054368436336517,0.4586806297302246,0.46414825320243835,0.46652698516845703,0.32598328590393066,0.31859931349754333,0.3336929380893707,0.34460946917533875,0.533473014831543,0.6003302931785583,0.8715513348579407,14.803659439086914,0.47305813431739807,0.47305813431739807,0.19999998807907104,0.3058605194091797,0.46652698516845703,0.14054368436336517,0.46652698516845703,0.8594563603401184,0.46652698516845703,0.8594563603401184,0.31859931349754333,0.8594563603401184,0.46652698516845703,1.2060301303863525,3.798995018005371,1.9491010904312134,-0.2854725122451782
3,199.0,19.200000762939453,19.200000762939453,140.0,20.600000381469727,0.8070351481437683,0.6546351313591003,0.30927035212516785,0.2932712435722351,0.28212398290634155,23.925180435180664,0.5727635622024536,0.5727635622024536,0.5395169854164124,0.14511246979236603,0.15121270716190338,0.4360784590244293,0.4399186670780182,0.46048304438591003,0.30927035212516785,0.2932712435722351,0.2941538989543915,0.28212398290634155,0.5395169854164124,0.6297070384025574,0.8548876047134399,12.366238594055176,0.4272364675998688,0.4272364675998688,0.19999998807907104,0.3278857171535492,0.46048304438591003,0.15121270716190338,0.46048304438591003,0.8487873077392578,0.46048304438591003,0.8487873077392578,0.2932712435722351,0.8487873077392578,0.46048304438591003,1.3467336893081665,4.291457176208496,2.0715832710266113,-0.4521080255508423
4,198.0,16.399999618530273,16.399999618530273,142.0,23.200000762939453,0.834343433380127,0.7349209785461426,0.4698420464992523,0.38453349471092224,0.38933202624320984,78.9594955444336,0.4860658347606659,0.4860658347606659,0.39994412660598755,0.12460219860076904,0.13021384179592133,0.5387784242630005,0.5476921200752258,0.6000558733940125,0.4698420464992523,0.38453349471092224,0.42348676919937134,0.38933202624320984,0.39994412660598755,0.4622906744480133,0.875397801399231,20.939102172851562,0.5139342546463013,0.5139342546463013,0.20000000298023224,0.28619661927223206,0.6000558733940125,0.13021384179592133,0.6000558733940125,0.8697862029075623,0.6000558733940125,0.8697862029075623,0.38453349471092224,0.8697862029075623,0.6000558733940125,1.1464645862579346,3.651515245437622,1.9108937978744507,-0.23309767246246338
5,198.0,17.80000114440918,17.80000114440918,140.60000610351562,21.80000114440918,0.8202020525932312,0.6536094546318054,0.30721890926361084,0.32000839710235596,0.37772855162620544,40.58034133911133,0.48354968428611755,0.48354968428611755,0.546836793422699,0.13872173428535461,0.14594431221485138,0.4708183705806732,0.4776272773742676,0.4531632363796234,0.30721890926361084,0.32000839710235596,0.3389465808868408,0.37772855162620544,0.546836793422699,0.6267759203910828,0.861278235912323,23.946229934692383,0.5164503455162048,0.5164503455162048,0.20000000298023224,0.289758563041687,0.4531632363796234,0.14594431221485138,0.4531632363796234,0.8540557026863098,0.4531632363796234,0.8540557026863098,0.32000839710235596,0.8540557026863098,0.4531632363796234,1.303030252456665,4.292929172515869,2.0719385147094727,-0.4496997594833374
