fold,n,false_negative,false_positive,true_negative,true_positive,accuracy,balanced_accuracy,bookmaker_informedness,critical_success_index,delta_p,diagnostic_odds_ratio,fall_out,false_discovery_rate,false_negative_rate,false_omission_rate,false_positive_rate,f1_score,fowlkes_mallows_index,hit_rate,informedness,jaccard_index,matthews_correlation_coefficient,markedness,miss_rate,negative_likelihood_ratio,negative_predictive_value,positive_likelihood_ratio,positive_predictive_value,precision,prevalence,prevalence_threshold,probability_of_detection,probability_of_false_alarm,recall,selectivity,sensitivity,specificity,threat_score,true_negative_rate,true_positive_rate,mae,mse,rmse,r2
1,199.0,16.0,16.0,143.1999969482422,23.80000114440918,0.8391960263252258,0.6451498866081238,0.29029974341392517,0.2815733253955841,0.280688613653183,10.385103225708008,0.600085437297821,0.600085437297821,0.5812689661979675,0.11922591924667358,0.1284312903881073,0.39807963371276855,0.40360528230667114,0.41873103380203247,0.29029974341392517,0.2815733253955841,0.2834474742412567,0.280688613653183,0.5812689661979675,0.6385787725448608,0.8807740211486816,5.138366222381592,0.39991456270217896,0.39991456270217896,0.20000000298023224,0.46397385001182556,0.41873103380203247,0.1284312903881073,0.41873103380203247,0.8715686798095703,0.41873103380203247,0.8715686798095703,0.2815733253955841,0.8715686798095703,0.41873103380203247,1.0753768682479858,3.3165829181671143,1.8211487531661987,-0.1274787187576294
2,199.0,16.80000114440918,16.80000114440918,142.40000915527344,23.0,0.8311557769775391,0.6936085820198059,0.38721713423728943,0.3493558466434479,0.370052307844162,41.005855560302734,0.5070028305053711,0.5070028305053711,0.478431761264801,0.1229449063539505,0.13435111939907074,0.49653682112693787,0.501788318157196,0.521568238735199,0.38721713423728943,0.3493558466434479,0.37708449363708496,0.370052307844162,0.478431761264801,0.5392587780952454,0.8770551085472107,17.561721801757812,0.4929972290992737,0.4929972290992737,0.19999998807907104,0.30119848251342773,0.521568238735199,0.13435111939907074,0.521568238735199,0.8656488656997681,0.521568238735199,0.8656488656997681,0.3493558466434479,0.8656488656997681,0.521568238735199,1.145728588104248,3.5778894424438477,1.891530990600586,-0.21065664291381836
3,199.0,18.80000114440918,18.80000114440918,140.40000915527344,21.0,0.8110553026199341,0.6593312621116638,0.31866246461868286,0.2995341420173645,0.29743292927742004,24.105350494384766,0.5600716471672058,0.5600716471672058,0.5321909785270691,0.14249542355537415,0.14914660155773163,0.4460929036140442,0.44992169737815857,0.4678090214729309,0.31866246461868286,0.2995341420173645,0.3068810999393463,0.29743292927742004,0.5321909785270691,0.6178464889526367,0.8575045466423035,12.483494758605957,0.4399283528327942,0.4399283528327942,0.19999998807907104,0.3183959424495697,0.4678090214729309,0.14914660155773163,0.4678090214729309,0.850853443145752,0.4678090214729309,0.850853443145752,0.2995341420173645,0.850853443145752,0.4678090214729309,1.326633095741272,4.271356582641602,2.066725969314575,-0.44530653953552246
4,198.0,16.200000762939453,16.200000762939453,142.1999969482422,23.399999618530273,0.8363636136054993,0.7387399077415466,0.47747984528541565,0.39359578490257263,0.38845089077949524,10.70822811126709,0.48931559920310974,0.48931559920310974,0.39435648918151855,0.12223353236913681,0.12816369533538818,0.5398910641670227,0.5488532185554504,0.6056435704231262,0.47747984528541565,0.39359578490257263,0.42643532156944275,0.38845089077949524,0.39435648918151855,0.4551132321357727,0.8777664303779602,24.918813705444336,0.5106844305992126,0.5106844305992126,0.20000000298023224,0.2890009582042694,0.6056435704231262,0.12816369533538818,0.6056435704231262,0.8718363046646118,0.6056435704231262,0.8718363046646118,0.39359578490257263,0.8718363046646118,0.6056435704231262,1.1111111640930176,3.4949495792388916,1.869478464126587,-0.18022632598876953
5,198.0,17.80000114440918,17.80000114440918,140.60000610351562,21.80000114440918,0.8202020525932312,0.6506625413894653,0.3013249635696411,0.3076474666595459,0.34644389152526855,34.15842819213867,0.5164145827293396,0.5164145827293396,0.5526975989341736,0.13714155554771423,0.1459774374961853,0.4523625373840332,0.4586804509162903,0.4473024308681488,0.3013249635696411,0.3076474666595459,0.32140985131263733,0.34644389152526855,0.5526975989341736,0.6298271417617798,0.8628584146499634,20.649280548095703,0.4835854470729828,0.4835854470729828,0.20000000298023224,0.302400141954422,0.4473024308681488,0.1459774374961853,0.4473024308681488,0.8540226221084595,0.4473024308681488,0.8540226221084595,0.3076474666595459,0.8540226221084595,0.4473024308681488,1.2777777910232544,4.186868667602539,2.0461838245391846,-0.41388368606567383
