fold,n,false_negative,false_positive,true_negative,true_positive,accuracy,balanced_accuracy,bookmaker_informedness,critical_success_index,delta_p,diagnostic_odds_ratio,fall_out,false_discovery_rate,false_negative_rate,false_omission_rate,false_positive_rate,f1_score,fowlkes_mallows_index,hit_rate,informedness,jaccard_index,matthews_correlation_coefficient,markedness,miss_rate,negative_likelihood_ratio,negative_predictive_value,positive_likelihood_ratio,positive_predictive_value,precision,prevalence,prevalence_threshold,probability_of_detection,probability_of_false_alarm,recall,selectivity,sensitivity,specificity,threat_score,true_negative_rate,true_positive_rate,mae,mse,rmse,r2
1,199.0,19.80000114440918,19.80000114440918,139.40000915527344,20.0,0.8010050058364868,0.6354472041130066,0.2708944082260132,0.2820691168308258,0.28164952993392944,20.893613815307617,0.5709946751594543,0.5709946751594543,0.581524670124054,0.14735578000545502,0.14758096635341644,0.42184194922447205,0.4227876663208008,0.41847535967826843,0.2708944082260132,0.2820691168308258,0.27567607164382935,0.28164952993392944,0.581524670124054,0.6805495619773865,0.8526442646980286,12.377700805664062,0.42900529503822327,0.42900529503822327,0.20000000298023224,0.3278450667858124,0.41847535967826843,0.14758096635341644,0.41847535967826843,0.8524190187454224,0.41847535967826843,0.8524190187454224,0.2820691168308258,0.8524190187454224,0.41847535967826843,1.3115577697753906,3.984924554824829,1.9962276220321655,-0.3546828031539917
2,199.0,19.80000114440918,19.80000114440918,139.40000915527344,20.0,0.8010050058364868,0.6133837103843689,0.22676745057106018,0.24272440373897552,0.20336003601551056,9.391383171081543,0.6475794315338135,0.6475794315338135,0.6234866976737976,0.14906053245067596,0.1497458666563034,0.3625599443912506,0.36350879073143005,0.3765133023262024,0.22676745057106018,0.24272440373897552,0.21443314850330353,0.20336003601551056,0.6234866976737976,0.7230653166770935,0.8509394526481628,5.045621395111084,0.3524205684661865,0.3524205684661865,0.19999998807907104,0.4904303252696991,0.3765133023262024,0.1497458666563034,0.3765133023262024,0.8502541780471802,0.3765133023262024,0.8502541780471802,0.24272440373897552,0.8502541780471802,0.3765133023262024,1.326633095741272,4.0201005935668945,2.005018949508667,-0.3602883815765381
3,199.0,19.200000762939453,19.200000762939453,140.0,20.600000381469727,0.8070351481437683,0.5896652340888977,0.17933054268360138,0.21912501752376556,0.18442772328853607,4.028122901916504,0.6729475855827332,0.6729475855827332,0.6767802834510803,0.1426246613264084,0.1438891738653183,0.32449936866760254,0.3248172402381897,0.32321974635124207,0.17933054268360138,0.21912501752376556,0.18172474205493927,0.18442772328853607,0.6767802834510803,0.7673164010047913,0.8573753237724304,2.86262845993042,0.32705235481262207,0.32705235481262207,0.19999998807907104,0.4998137950897217,0.32321974635124207,0.1438891738653183,0.32321974635124207,0.8561108708381653,0.32321974635124207,0.8561108708381653,0.21912501752376556,0.8561108708381653,0.32321974635124207,1.2814069986343384,3.9547739028930664,1.988661289215088,-0.33818376064300537
4,198.0,19.200000762939453,19.200000762939453,139.1999969482422,20.399999618530273,0.8060606122016907,0.5884795784950256,0.17695915699005127,0.21434076130390167,0.17499208450317383,3.3139283657073975,0.6817582249641418,0.6817582249641418,0.6789780855178833,0.14324967563152313,0.14406275749206543,0.31821346282958984,0.31892046332359314,0.3210219442844391,0.17695915699005127,0.21434076130390167,0.17579524219036102,0.17499208450317383,0.6789780855178833,0.7694000601768494,0.8567503094673157,2.3208889961242676,0.31824177503585815,0.31824177503585815,0.20000000298023224,0.5063645243644714,0.3210219442844391,0.14406275749206543,0.3210219442844391,0.8559371829032898,0.3210219442844391,0.8559371829032898,0.21434076130390167,0.8559371829032898,0.3210219442844391,1.313131332397461,4.111111164093018,2.027587413787842,-0.38830089569091797
5,198.0,19.200000762939453,19.200000762939453,139.1999969482422,20.399999618530273,0.8060606122016907,0.6488637328147888,0.2977273464202881,0.30006715655326843,0.32189321517944336,30.638120651245117,0.529134213924408,0.529134213924408,0.5516918301582336,0.1489725559949875,0.15058083832263947,0.45448037981987,0.4570140838623047,0.44830819964408875,0.2977273464202881,0.30006715655326843,0.30779483914375305,0.32189321517944336,0.5516918301582336,0.6492121815681458,0.8510274887084961,19.030527114868164,0.47086578607559204,0.47086578607559204,0.20000000298023224,0.30403485894203186,0.44830819964408875,0.15058083832263947,0.44830819964408875,0.8494192361831665,0.44830819964408875,0.8494192361831665,0.30006715655326843,0.8494192361831665,0.44830819964408875,1.3636363744735718,4.39393949508667,2.096172571182251,-0.48381030559539795
