fold,n,false_negative,false_positive,true_negative,true_positive,accuracy,balanced_accuracy,bookmaker_informedness,critical_success_index,delta_p,diagnostic_odds_ratio,fall_out,false_discovery_rate,false_negative_rate,false_omission_rate,false_positive_rate,f1_score,fowlkes_mallows_index,hit_rate,informedness,jaccard_index,matthews_correlation_coefficient,markedness,miss_rate,negative_likelihood_ratio,negative_predictive_value,positive_likelihood_ratio,positive_predictive_value,precision,prevalence,prevalence_threshold,probability_of_detection,probability_of_false_alarm,recall,selectivity,sensitivity,specificity,threat_score,true_negative_rate,true_positive_rate,mae,mse,rmse,r2
1,199.0,17.600000381469727,17.600000381469727,141.60000610351562,22.200000762939453,0.8231155276298523,0.6339367032051086,0.26787328720092773,0.2760879695415497,0.2811577618122101,13.260965347290039,0.5860198140144348,0.5860198140144348,0.5921308398246765,0.13282249867916107,0.13999585807323456,0.4048074185848236,0.40782901644706726,0.4078691601753235,0.26787328720092773,0.2760879695415497,0.2737962305545807,0.2811577618122101,0.5921308398246765,0.6678802967071533,0.8671774864196777,8.935709953308105,0.41398024559020996,0.41398024559020996,0.20000000298023224,0.3273555338382721,0.4078691601753235,0.13999585807323456,0.4078691601753235,0.8600041270256042,0.4078691601753235,0.8600041270256042,0.2760879695415497,0.8600041270256042,0.4078691601753235,1.1658291816711426,3.547738552093506,1.8835440874099731,-0.20606064796447754
2,199.0,17.200000762939453,17.200000762939453,142.0,22.600000381469727,0.8271357417106628,0.6756739020347595,0.3513476848602295,0.3283333480358124,0.3518909215927124,31.386526107788086,0.5218523144721985,0.5218523144721985,0.5122244954109192,0.12625674903392792,0.1364278346300125,0.47568151354789734,0.47926273941993713,0.4877755343914032,0.3513476848602295,0.3283333480358124,0.3509370982646942,0.3518909215927124,0.5122244954109192,0.5779600739479065,0.8737432360649109,15.920275688171387,0.4781477153301239,0.4781477153301239,0.19999998807907104,0.30469369888305664,0.4877755343914032,0.1364278346300125,0.4877755343914032,0.8635722398757935,0.4877755343914032,0.8635722398757935,0.3283333480358124,0.8635722398757935,0.4877755343914032,1.1708542108535767,3.663316488265991,1.913979172706604,-0.2395627498626709
3,199.0,19.399999618530273,19.399999618530273,139.8000030517578,20.399999618530273,0.8050251007080078,0.6387931704521179,0.277586430311203,0.2693617343902588,0.254448801279068,16.050960540771484,0.5983402132987976,0.5983402132987976,0.5699199438095093,0.1472109854221344,0.1524936854839325,0.4081938862800598,0.41199254989624023,0.4300800859928131,0.277586430311203,0.2693617343902588,0.26431795954704285,0.254448801279068,0.5699199438095093,0.6633098721504211,0.852789044380188,9.21876049041748,0.4016597867012024,0.4016597867012024,0.19999998807907104,0.33261585235595703,0.4300800859928131,0.1524936854839325,0.4300800859928131,0.8475063443183899,0.4300800859928131,0.8475063443183899,0.2693617343902588,0.8475063443183899,0.4300800859928131,1.3467336893081665,4.281406879425049,2.0691561698913574,-0.4487072229385376
4,198.0,16.200000762939453,16.200000762939453,142.1999969482422,23.399999618530273,0.8363636136054993,0.7383846640586853,0.476769357919693,0.3722691833972931,0.3732532262802124,10.60825252532959,0.505439817905426,0.505439817905426,0.395548552274704,0.12130697071552277,0.1276821345090866,0.5223070979118347,0.5354920625686646,0.6044514775276184,0.476769357919693,0.3722691833972931,0.4145934283733368,0.3732532262802124,0.395548552274704,0.45369988679885864,0.8786930441856384,18.41854476928711,0.49456021189689636,0.49456021189689636,0.20000000298023224,0.29022297263145447,0.6044514775276184,0.1276821345090866,0.6044514775276184,0.872317910194397,0.6044514775276184,0.872317910194397,0.3722691833972931,0.872317910194397,0.6044514775276184,1.1262626647949219,3.580808162689209,1.892302393913269,-0.209220290184021
5,198.0,19.200000762939453,19.200000762939453,139.1999969482422,20.399999618530273,0.8060606122016907,0.6524421572685242,0.30488428473472595,0.3371739983558655,0.3743760883808136,97.33870697021484,0.47330617904663086,0.47330617904663086,0.537592351436615,0.15231776237487793,0.15752337872982025,0.4818039834499359,0.48801976442337036,0.4624076783657074,0.30488428473472595,0.3371739983558655,0.3365204930305481,0.3743760883808136,0.537592351436615,0.639033317565918,0.8476822972297668,39.68013381958008,0.5266938209533691,0.5266938209533691,0.20000000298023224,0.29602786898612976,0.4624076783657074,0.15752337872982025,0.4624076783657074,0.8424766659736633,0.4624076783657074,0.8424766659736633,0.3371739983558655,0.8424766659736633,0.4624076783657074,1.4343434572219849,4.797979831695557,2.190429210662842,-0.6202526092529297
